Clave,id_edo,id_mun,id_loc,Estado,Municipio,Nombre de localidad
300830129,30,83,129,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,Siete Palmas Barrio Arriba
300830147,30,83,147,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,La Palma Capadero
300850025,30,85,25,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,Nexca
300860004,30,86,4,Veracruz de Ignacio de la Llave,Jalacingo,Nicolás Bravo
300860008,30,86,8,Veracruz de Ignacio de la Llave,Jalacingo,Epapa
300860021,30,86,21,Veracruz de Ignacio de la Llave,Jalacingo,Vista Hermosa
300860023,30,86,23,Veracruz de Ignacio de la Llave,Jalacingo,Vicente Guerrero
300910029,30,91,29,Veracruz de Ignacio de la Llave,Jesús Carranza,Juan Escutia
300910036,30,91,36,Veracruz de Ignacio de la Llave,Jesús Carranza,Nueva Esperanza
300910043,30,91,43,Veracruz de Ignacio de la Llave,Jesús Carranza,Eugenio Méndez Docurro
300910052,30,91,52,Veracruz de Ignacio de la Llave,Jesús Carranza,El Súchil
300910086,30,91,86,Veracruz de Ignacio de la Llave,Jesús Carranza,Cuauhtémoc de Tierra Blanca (Amatal)
300920005,30,92,5,Veracruz de Ignacio de la Llave,Xico,Coatitilán
300920019,30,92,19,Veracruz de Ignacio de la Llave,Xico,Matlalapa
300920020,30,92,20,Veracruz de Ignacio de la Llave,Xico,Micoxtla
300920025,30,92,25,Veracruz de Ignacio de la Llave,Xico,Tembladeras
300920031,30,92,31,Veracruz de Ignacio de la Llave,Xico,Los Pocitos
300920084,30,92,84,Veracruz de Ignacio de la Llave,Xico,Cruz Blanca
300940014,30,94,14,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Colonia Domínguez
300940026,30,94,26,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Loma de Hujuapan
300940116,30,94,116,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Nueva Esperanza
300950006,30,95,6,Veracruz de Ignacio de la Llave,Juchique de Ferrer,Carrizal
300950032,30,95,32,Veracruz de Ignacio de la Llave,Juchique de Ferrer,Santa Rosa Sur
300950034,30,95,34,Veracruz de Ignacio de la Llave,Juchique de Ferrer,Santiago Xihuitlán
300980003,30,98,3,Veracruz de Ignacio de la Llave,Magdalena,Chicomoceloc
300980004,30,98,4,Veracruz de Ignacio de la Llave,Magdalena,Helicotla
300980005,30,98,5,Veracruz de Ignacio de la Llave,Magdalena,Tepetzingo
300980013,30,98,13,Veracruz de Ignacio de la Llave,Magdalena,Capultitla
301000005,30,100,5,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,Belisario Domínguez (La Burrera)
301010006,30,101,6,Veracruz de Ignacio de la Llave,Mariano Escobedo,Frijolillo
301010008,30,101,8,Veracruz de Ignacio de la Llave,Mariano Escobedo,El Manzano (Chilapeño)
301010011,30,101,11,Veracruz de Ignacio de la Llave,Mariano Escobedo,San José Pilancón
301010012,30,101,12,Veracruz de Ignacio de la Llave,Mariano Escobedo,Rincón de Chicola
301010013,30,101,13,Veracruz de Ignacio de la Llave,Mariano Escobedo,San Baltazar
301010014,30,101,14,Veracruz de Ignacio de la Llave,Mariano Escobedo,Temaxcaltitla
301010015,30,101,15,Veracruz de Ignacio de la Llave,Mariano Escobedo,Texmalaca
301010017,30,101,17,Veracruz de Ignacio de la Llave,Mariano Escobedo,Xiquila
301010025,30,101,25,Veracruz de Ignacio de la Llave,Mariano Escobedo,El Tuzal
301020004,30,102,4,Veracruz de Ignacio de la Llave,Martínez de la Torre,Arroyo Blanco
301020006,30,102,6,Veracruz de Ignacio de la Llave,Martínez de la Torre,Arroyo del Potrero
301020009,30,102,9,Veracruz de Ignacio de la Llave,Martínez de la Torre,Balsas de Agua (Pozos de Oro)
301020522,30,102,522,Veracruz de Ignacio de la Llave,Martínez de la Torre,Colonia Cardenista Antonio Luna
301070001,30,107,1,Veracruz de Ignacio de la Llave,Las Minas,Las Minas
301070004,30,107,4,Veracruz de Ignacio de la Llave,Las Minas,Landaco
301070005,30,107,5,Veracruz de Ignacio de la Llave,Las Minas,Molinillo
301070006,30,107,6,Veracruz de Ignacio de la Llave,Las Minas,Quiahuixcuautla
301070007,30,107,7,Veracruz de Ignacio de la Llave,Las Minas,Rinconada
301080043,30,108,43,Veracruz de Ignacio de la Llave,Minatitlán,Emilio Carranza (Salinas)
301080063,30,108,63,Veracruz de Ignacio de la Llave,Minatitlán,La Michoacana
301080096,30,108,96,Veracruz de Ignacio de la Llave,Minatitlán,Carolino Anaya Ramírez
301080107,30,108,107,Veracruz de Ignacio de la Llave,Minatitlán,Emiliano Zapata
301080129,30,108,129,Veracruz de Ignacio de la Llave,Minatitlán,La Nueva Reforma
301080236,30,108,236,Veracruz de Ignacio de la Llave,Minatitlán,Francisco I. Madero
301080373,30,108,373,Veracruz de Ignacio de la Llave,Minatitlán,Arroyo Mariano
301090002,30,109,2,Veracruz de Ignacio de la Llave,Misantla,Arroyo Frío
301090032,30,109,32,Veracruz de Ignacio de la Llave,Misantla,Loma del Cojolite
301100004,30,110,4,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,Tecolotla
301100009,30,110,9,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,Xala
301100010,30,110,10,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,Xochitla
301100012,30,110,12,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,Ahuacatla
301100046,30,110,46,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,Teapa Ocotempa
301100052,30,110,52,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,Barrio San Antonio
301130004,30,113,4,Veracruz de Ignacio de la Llave,Naranjal,Xochitla
301130005,30,113,5,Veracruz de Ignacio de la Llave,Naranjal,Zoquiapa
301130006,30,113,6,Veracruz de Ignacio de la Llave,Naranjal,Nexca Naranjal
301140007,30,114,7,Veracruz de Ignacio de la Llave,Nautla,El Ciervo (San José Buenavista)
301150013,30,115,13,Veracruz de Ignacio de la Llave,Nogales,Palo Verde
301150017,30,115,17,Veracruz de Ignacio de la Llave,Nogales,Santa Cruz Muyuapan
301170010,30,117,10,Veracruz de Ignacio de la Llave,Omealca,Coatica
301170023,30,117,23,Veracruz de Ignacio de la Llave,Omealca,Miahuatlán
301170038,30,117,38,Veracruz de Ignacio de la Llave,Omealca,Tenejápam de Mata
301220010,30,122,10,Veracruz de Ignacio de la Llave,Pajapan,El Mangal
301230609,30,123,609,Veracruz de Ignacio de la Llave,Pánuco,Pánuco (La Pitahaya) [Nuevo Centro de Población]
301240006,30,124,6,Veracruz de Ignacio de la Llave,Papantla,Ignacio Allende
301240011,30,124,11,Veracruz de Ignacio de la Llave,Papantla,Arroyo Grande Número Uno
301240012,30,124,12,Veracruz de Ignacio de la Llave,Papantla,Arroyo Grande Número Dos
301240015,30,124,15,Veracruz de Ignacio de la Llave,Papantla,Belisario Domínguez
301240017,30,124,17,Veracruz de Ignacio de la Llave,Papantla,El Cabellal
301240018,30,124,18,Veracruz de Ignacio de la Llave,Papantla,Caristay
301240020,30,124,20,Veracruz de Ignacio de la Llave,Papantla,Las Casitas
301240024,30,124,24,Veracruz de Ignacio de la Llave,Papantla,Cerro Blanco
301240030,30,124,30,Veracruz de Ignacio de la Llave,Papantla,La Concha
301240035,30,124,35,Veracruz de Ignacio de la Llave,Papantla,Donato Márquez Azuara
301240038,30,124,38,Veracruz de Ignacio de la Llave,Papantla,El Escolín
301240039,30,124,39,Veracruz de Ignacio de la Llave,Papantla,Francisco I. Madero
301240043,30,124,43,Veracruz de Ignacio de la Llave,Papantla,La Grandeza
301240044,30,124,44,Veracruz de Ignacio de la Llave,Papantla,Guadalupe Victoria
301240055,30,124,55,Veracruz de Ignacio de la Llave,Papantla,La Martinica
301240056,30,124,56,Veracruz de Ignacio de la Llave,Papantla,Mesa Chica la Gloria
301240057,30,124,57,Veracruz de Ignacio de la Llave,Papantla,Mesa Chica Nueva (El Corcho)
301240059,30,124,59,Veracruz de Ignacio de la Llave,Papantla,Miguel Hidalgo
301240068,30,124,68,Veracruz de Ignacio de la Llave,Papantla,Pajasco Limonar
301240070,30,124,70,Veracruz de Ignacio de la Llave,Papantla,El Palmar (Kilómetro 40)
301240072,30,124,72,Veracruz de Ignacio de la Llave,Papantla,Paso de las Limas
301240077,30,124,77,Veracruz de Ignacio de la Llave,Papantla,Plan de Hidalgo
301240079,30,124,79,Veracruz de Ignacio de la Llave,Papantla,Plan del Palmar
301240083,30,124,83,Veracruz de Ignacio de la Llave,Papantla,El Porvenir Número Dos
301240086,30,124,86,Veracruz de Ignacio de la Llave,Papantla,Primero de Mayo
301240090,30,124,90,Veracruz de Ignacio de la Llave,Papantla,Rafael Rosas
301240091,30,124,91,Veracruz de Ignacio de la Llave,Papantla,Reforma Escolín
301240102,30,124,102,Veracruz de Ignacio de la Llave,Papantla,Santa Águeda
301240105,30,124,105,Veracruz de Ignacio de la Llave,Papantla,Solteros de Juan Rosas
301240106,30,124,106,Veracruz de Ignacio de la Llave,Papantla,Sombrerete
301240113,30,124,113,Veracruz de Ignacio de la Llave,Papantla,Tres Cruces
301240116,30,124,116,Veracruz de Ignacio de la Llave,Papantla,Unión y Progreso
301240119,30,124,119,Veracruz de Ignacio de la Llave,Papantla,Veinte de Noviembre
301240131,30,124,131,Veracruz de Ignacio de la Llave,Papantla,Insurgentes Socialistas
301240136,30,124,136,Veracruz de Ignacio de la Llave,Papantla,Augusto Gómez Villanueva
301240164,30,124,164,Veracruz de Ignacio de la Llave,Papantla,Cerro Grande (Adolfo Ruiz Cortines)
301240166,30,124,166,Veracruz de Ignacio de la Llave,Papantla,Chijol
301240207,30,124,207,Veracruz de Ignacio de la Llave,Papantla,San Antonio Carrizal
301240277,30,124,277,Veracruz de Ignacio de la Llave,Papantla,Lindero Volador
301240342,30,124,342,Veracruz de Ignacio de la Llave,Papantla,Plan de los Mangos
301240517,30,124,517,Veracruz de Ignacio de la Llave,Papantla,Santa Rosa de Lima
301250003,30,125,3,Veracruz de Ignacio de la Llave,Paso del Macho,La Defensa
301250020,30,125,20,Veracruz de Ignacio de la Llave,Paso del Macho,Cerro Azul
301250039,30,125,39,Veracruz de Ignacio de la Llave,Paso del Macho,Mata Naranjo
301250049,30,125,49,Veracruz de Ignacio de la Llave,Paso del Macho,Paso Mulato
301260005,30,126,5,Veracruz de Ignacio de la Llave,Paso de Ovejas,Bandera de Juárez
301270007,30,127,7,Veracruz de Ignacio de la Llave,La Perla,Los Fresnos
301270009,30,127,9,Veracruz de Ignacio de la Llave,La Perla,Macuilácatl Chico
301270010,30,127,10,Veracruz de Ignacio de la Llave,La Perla,Macuilácatl Grande
301270012,30,127,12,Veracruz de Ignacio de la Llave,La Perla,Metlac Solano (Metlac Segundo)
301270015,30,127,15,Veracruz de Ignacio de la Llave,La Perla,Tejocote
301270016,30,127,16,Veracruz de Ignacio de la Llave,La Perla,Tuzantla
301270017,30,127,17,Veracruz de Ignacio de la Llave,La Perla,Xometla
301270018,30,127,18,Veracruz de Ignacio de la Llave,La Perla,El Zapote
301270022,30,127,22,Veracruz de Ignacio de la Llave,La Perla,El Lindero
301270026,30,127,26,Veracruz de Ignacio de la Llave,La Perla,Agua Escondida
301270036,30,127,36,Veracruz de Ignacio de la Llave,La Perla,Papalotla
301270047,30,127,47,Veracruz de Ignacio de la Llave,La Perla,El Paso
301270054,30,127,54,Veracruz de Ignacio de la Llave,La Perla,San Miguel Pilancón
301270065,30,127,65,Veracruz de Ignacio de la Llave,La Perla,Cruz Grande
301280004,30,128,4,Veracruz de Ignacio de la Llave,Perote,El Escobillo
301290004,30,129,4,Veracruz de Ignacio de la Llave,Platón Sánchez,Corralillo
301290010,30,129,10,Veracruz de Ignacio de la Llave,Platón Sánchez,Ahitic
301290013,30,129,13,Veracruz de Ignacio de la Llave,Platón Sánchez,Atexcal
301290016,30,129,16,Veracruz de Ignacio de la Llave,Platón Sánchez,Apachitempa
301290057,30,129,57,Veracruz de Ignacio de la Llave,Platón Sánchez,Tasajeras
301290062,30,129,62,Veracruz de Ignacio de la Llave,Platón Sánchez,Tlalpani
301300006,30,130,6,Veracruz de Ignacio de la Llave,Playa Vicente,Arroyo Bermejo
301300015,30,130,15,Veracruz de Ignacio de la Llave,Playa Vicente,Arroyo Seco
301300031,30,130,31,Veracruz de Ignacio de la Llave,Playa Vicente,Edén de las Flores
301300040,30,130,40,Veracruz de Ignacio de la Llave,Playa Vicente,Juan Enríquez
301300063,30,130,63,Veracruz de Ignacio de la Llave,Playa Vicente,El Ramie
301300077,30,130,77,Veracruz de Ignacio de la Llave,Playa Vicente,Santa Elena
301300084,30,130,84,Veracruz de Ignacio de la Llave,Playa Vicente,El Serrano
301300087,30,130,87,Veracruz de Ignacio de la Llave,Playa Vicente,Tomate Río Manso
301300088,30,130,88,Veracruz de Ignacio de la Llave,Playa Vicente,Tomatillo
301300089,30,130,89,Veracruz de Ignacio de la Llave,Playa Vicente,La Unión Juan Enríquez
301320031,30,132,31,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,El Llanillo Redondo
301340014,30,134,14,Veracruz de Ignacio de la Llave,Puente Nacional,Hato de la Higuera
301340017,30,134,17,Veracruz de Ignacio de la Llave,Puente Nacional,Mata de Jobo
301340031,30,134,31,Veracruz de Ignacio de la Llave,Puente Nacional,San José Chipila
301350003,30,135,3,Veracruz de Ignacio de la Llave,Rafael Delgado,Omiquila
301350004,30,135,4,Veracruz de Ignacio de la Llave,Rafael Delgado,Tzoncolco
301370003,30,137,3,Veracruz de Ignacio de la Llave,Los Reyes,Iczotitla
301370006,30,137,6,Veracruz de Ignacio de la Llave,Los Reyes,Zoquiapan
301400001,30,140,1,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,San Andrés Tenejapan
301400002,30,140,2,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,Teopancahualco
301400004,30,140,4,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,La Cumbre de San Andrés
301400005,30,140,5,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,Encino Grande
301400010,30,140,10,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,Petlacala
301400011,30,140,11,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,Tierra Colorada
301400014,30,140,14,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,Quiñiatla
301410002,30,141,2,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Abrevadero
301410009,30,141,9,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Balzapote
301410012,30,141,12,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Bezuapan
301410027,30,141,27,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Costa de Oro (Arroyo de Oro)
301410038,30,141,38,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Las Galeras
301410044,30,141,44,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Laguneta
301410051,30,141,51,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Los Mérida
301410056,30,141,56,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Nacimientos de Xogapan (Francisco I. Madero)
301410065,30,141,65,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,El Popotal
301410074,30,141,74,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Salinas Roca Partida
301410082,30,141,82,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Soyata
301420027,30,142,27,Veracruz de Ignacio de la Llave,San Juan Evangelista,Ejido Monte Verde
301420029,30,142,29,Veracruz de Ignacio de la Llave,San Juan Evangelista,Emiliano Zapata (La Llorona)
301420043,30,142,43,Veracruz de Ignacio de la Llave,San Juan Evangelista,La Lima
301420068,30,142,68,Veracruz de Ignacio de la Llave,San Juan Evangelista,Colonia Villa Alta
301420069,30,142,69,Veracruz de Ignacio de la Llave,San Juan Evangelista,Ejido Villa Guerrero Melchor Ocampo
301420070,30,142,70,Veracruz de Ignacio de la Llave,San Juan Evangelista,Colonia Villahermosa
301430005,30,143,5,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Arroyo Largo
301430009,30,143,9,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Camacho
301430013,30,143,13,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Cinco de Mayo
301430117,30,143,117,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Las Pochotas
301440048,30,144,48,Veracruz de Ignacio de la Llave,Sayula de Alemán,La Victoria Uno
301470004,30,147,4,Veracruz de Ignacio de la Llave,Soledad Atzompa,Atempa
301480040,30,148,40,Veracruz de Ignacio de la Llave,Soledad de Doblado,Mata Cazuela
301490011,30,149,11,Veracruz de Ignacio de la Llave,Soteapan,General Hilario C. Salas
301490032,30,149,32,Veracruz de Ignacio de la Llave,Soteapan,Santa Martha
301490033,30,149,33,Veracruz de Ignacio de la Llave,Soteapan,Tierra y Libertad
301490059,30,149,59,Veracruz de Ignacio de la Llave,Soteapan,San Antonio
301510012,30,151,12,Veracruz de Ignacio de la Llave,Tamiahua,El Cafetal
301510025,30,151,25,Veracruz de Ignacio de la Llave,Tamiahua,Isla del Ídolo (Isla el Ídolo)
301510037,30,151,37,Veracruz de Ignacio de la Llave,Tamiahua,El Naranjal
301520099,30,152,99,Veracruz de Ignacio de la Llave,Tampico Alto,La Majahua
301540015,30,154,15,Veracruz de Ignacio de la Llave,Tantima,Vicente Guerrero (Palo Blanco)
301540049,30,154,49,Veracruz de Ignacio de la Llave,Tantima,Ejido Monte Grande
301540054,30,154,54,Veracruz de Ignacio de la Llave,Tantima,La Puente
301550005,30,155,5,Veracruz de Ignacio de la Llave,Tantoyuca,Chijolar Grande
301550019,30,155,19,Veracruz de Ignacio de la Llave,Tantoyuca,San Diego
301550024,30,155,24,Veracruz de Ignacio de la Llave,Tantoyuca,Xiloxúchitl
301550025,30,155,25,Veracruz de Ignacio de la Llave,Tantoyuca,Tametate
301550032,30,155,32,Veracruz de Ignacio de la Llave,Tantoyuca,Las Agujas
301550040,30,155,40,Veracruz de Ignacio de la Llave,Tantoyuca,Buena Vista
301550041,30,155,41,Veracruz de Ignacio de la Llave,Tantoyuca,Buena Vista
301550042,30,155,42,Veracruz de Ignacio de la Llave,Tantoyuca,Cerro la Campana
301550043,30,155,43,Veracruz de Ignacio de la Llave,Tantoyuca,El Ciruelar
301550047,30,155,47,Veracruz de Ignacio de la Llave,Tantoyuca,Callejón Santa Clara
301550049,30,155,49,Veracruz de Ignacio de la Llave,Tantoyuca,El Cerro
301550053,30,155,53,Veracruz de Ignacio de la Llave,Tantoyuca,Casas Viejas
301550054,30,155,54,Veracruz de Ignacio de la Llave,Tantoyuca,El Aguacate
301550058,30,155,58,Veracruz de Ignacio de la Llave,Tantoyuca,Casitas Chila Pérez
301550064,30,155,64,Veracruz de Ignacio de la Llave,Tantoyuca,El Mirador
301550072,30,155,72,Veracruz de Ignacio de la Llave,Tantoyuca,Corralillo
301550079,30,155,79,Veracruz de Ignacio de la Llave,Tantoyuca,Zapotal Mata del Tigre
301550080,30,155,80,Veracruz de Ignacio de la Llave,Tantoyuca,El Coyol
301550089,30,155,89,Veracruz de Ignacio de la Llave,Tantoyuca,La Chaca
301550096,30,155,96,Veracruz de Ignacio de la Llave,Tantoyuca,Trapiche
301550100,30,155,100,Veracruz de Ignacio de la Llave,Tantoyuca,La Esperanza
301550111,30,155,111,Veracruz de Ignacio de la Llave,Tantoyuca,Guayal Mata del Tigre
301550113,30,155,113,Veracruz de Ignacio de la Llave,Tantoyuca,Huichinal Chila Pérez
301550115,30,155,115,Veracruz de Ignacio de la Llave,Tantoyuca,La Higuera
301550121,30,155,121,Veracruz de Ignacio de la Llave,Tantoyuca,Ixcanelco
301550122,30,155,122,Veracruz de Ignacio de la Llave,Tantoyuca,Ixtle Blanco
301550123,30,155,123,Veracruz de Ignacio de la Llave,Tantoyuca,El Jobo Aquiche
301550124,30,155,124,Veracruz de Ignacio de la Llave,Tantoyuca,Las Lajitas
301550130,30,155,130,Veracruz de Ignacio de la Llave,Tantoyuca,Loma de la Cruz
301550144,30,155,144,Veracruz de Ignacio de la Llave,Tantoyuca,Mancornaderos Segundos
301550149,30,155,149,Veracruz de Ignacio de la Llave,Tantoyuca,Mecapala
301550150,30,155,150,Veracruz de Ignacio de la Llave,Tantoyuca,Las Mesas San Gabriel (Las Mesas)
301550177,30,155,177,Veracruz de Ignacio de la Llave,Tantoyuca,Palmito
301550190,30,155,190,Veracruz de Ignacio de la Llave,Tantoyuca,Placetas
301550193,30,155,193,Veracruz de Ignacio de la Llave,Tantoyuca,Potrero Segundo
301550203,30,155,203,Veracruz de Ignacio de la Llave,Tantoyuca,Rancho Viejo
301550215,30,155,215,Veracruz de Ignacio de la Llave,Tantoyuca,San Juan Chijolar
301550229,30,155,229,Veracruz de Ignacio de la Llave,Tantoyuca,Tanzaquil
301550232,30,155,232,Veracruz de Ignacio de la Llave,Tantoyuca,Tetillas
301550243,30,155,243,Veracruz de Ignacio de la Llave,Tantoyuca,Zapotal San Lorenzo
301550247,30,155,247,Veracruz de Ignacio de la Llave,Tantoyuca,La Tinaja San Gabriel
301550248,30,155,248,Veracruz de Ignacio de la Llave,Tantoyuca,Mezquite Mata del Tigre
301550257,30,155,257,Veracruz de Ignacio de la Llave,Tantoyuca,Zapotal
301550263,30,155,263,Veracruz de Ignacio de la Llave,Tantoyuca,La Mora
301550264,30,155,264,Veracruz de Ignacio de la Llave,Tantoyuca,Palmital San Lorenzo
301550265,30,155,265,Veracruz de Ignacio de la Llave,Tantoyuca,Loma Alta
301550267,30,155,267,Veracruz de Ignacio de la Llave,Tantoyuca,Guayabal
301550305,30,155,305,Veracruz de Ignacio de la Llave,Tantoyuca,Cornizuelos
301550330,30,155,330,Veracruz de Ignacio de la Llave,Tantoyuca,Jumal
301550526,30,155,526,Veracruz de Ignacio de la Llave,Tantoyuca,Garrapata Dos
301560007,30,156,7,Veracruz de Ignacio de la Llave,Tatatila,Piedra Parada
301560008,30,156,8,Veracruz de Ignacio de la Llave,Tatatila,Pilhuatepec
301560011,30,156,11,Veracruz de Ignacio de la Llave,Tatatila,San Antonio de Córdoba
301560015,30,156,15,Veracruz de Ignacio de la Llave,Tatatila,Tenexpanoya
301560016,30,156,16,Veracruz de Ignacio de la Llave,Tatatila,La Vaquería
301560026,30,156,26,Veracruz de Ignacio de la Llave,Tatatila,Ermita
301570003,30,157,3,Veracruz de Ignacio de la Llave,Castillo de Teayo,Las Américas Grandes
301570004,30,157,4,Veracruz de Ignacio de la Llave,Castillo de Teayo,El Bejucal
301570006,30,157,6,Veracruz de Ignacio de la Llave,Castillo de Teayo,La Ceiba
301570007,30,157,7,Veracruz de Ignacio de la Llave,Castillo de Teayo,La Defensa
301570012,30,157,12,Veracruz de Ignacio de la Llave,Castillo de Teayo,Lima Vieja
301570013,30,157,13,Veracruz de Ignacio de la Llave,Castillo de Teayo,El Mante
301570016,30,157,16,Veracruz de Ignacio de la Llave,Castillo de Teayo,Nuevo Jalisco
301570023,30,157,23,Veracruz de Ignacio de la Llave,Castillo de Teayo,Pueblo Viejo (El Naranjal)
301570024,30,157,24,Veracruz de Ignacio de la Llave,Castillo de Teayo,Santa Cruz
301570026,30,157,26,Veracruz de Ignacio de la Llave,Castillo de Teayo,El Xúchitl
301570027,30,157,27,Veracruz de Ignacio de la Llave,Castillo de Teayo,Francisco Luján Adame (Dos Pasos)
301570037,30,157,37,Veracruz de Ignacio de la Llave,Castillo de Teayo,Francisco Luján Adame (El Totomoxcle)
301580003,30,158,3,Veracruz de Ignacio de la Llave,Tecolutla,Cañada Rica
301580007,30,158,7,Veracruz de Ignacio de la Llave,Tecolutla,Cinco de Mayo
301580009,30,158,9,Veracruz de Ignacio de la Llave,Tecolutla,Cruz de los Esteros
301580010,30,158,10,Veracruz de Ignacio de la Llave,Tecolutla,Chichicatzapan Méndez
301580012,30,158,12,Veracruz de Ignacio de la Llave,Tecolutla,El Fuerte de Anaya
301580021,30,158,21,Veracruz de Ignacio de la Llave,Tecolutla,La Libertad
301580022,30,158,22,Veracruz de Ignacio de la Llave,Tecolutla,Colonia General Maximino Ávila Camacho
301580030,30,158,30,Veracruz de Ignacio de la Llave,Tecolutla,Paso Real
301580047,30,158,47,Veracruz de Ignacio de la Llave,Tecolutla,Vista Hermosa Calichal
301580084,30,158,84,Veracruz de Ignacio de la Llave,Tecolutla,José María Pino Suárez
301590002,30,159,2,Veracruz de Ignacio de la Llave,Tehuipango,Achichipico
301590005,30,159,5,Veracruz de Ignacio de la Llave,Tehuipango,Tepeica
301590011,30,159,11,Veracruz de Ignacio de la Llave,Tehuipango,Tepepa
301590024,30,159,24,Veracruz de Ignacio de la Llave,Tehuipango,Tepecuitlapa
301590049,30,159,49,Veracruz de Ignacio de la Llave,Tehuipango,Loma de los Pinos
301590050,30,159,50,Veracruz de Ignacio de la Llave,Tehuipango,Lomatipa
301590057,30,159,57,Veracruz de Ignacio de la Llave,Tehuipango,Chiapa
301590060,30,159,60,Veracruz de Ignacio de la Llave,Tehuipango,Moxala
301600002,30,160,2,Veracruz de Ignacio de la Llave,Álamo Temapache,Aguacate de Vinazco
301600026,30,160,26,Veracruz de Ignacio de la Llave,Álamo Temapache,Las Cañas de Abajo
301600031,30,160,31,Veracruz de Ignacio de la Llave,Álamo Temapache,Cerro del Plumaje
301600040,30,160,40,Veracruz de Ignacio de la Llave,Álamo Temapache,La Pedrera (Cuicuinaco)
301600043,30,160,43,Veracruz de Ignacio de la Llave,Álamo Temapache,La Defensa
301600046,30,160,46,Veracruz de Ignacio de la Llave,Álamo Temapache,Emiliano Zapata
301600055,30,160,55,Veracruz de Ignacio de la Llave,Álamo Temapache,La Granadilla
301600058,30,160,58,Veracruz de Ignacio de la Llave,Álamo Temapache,San Fernando
301600060,30,160,60,Veracruz de Ignacio de la Llave,Álamo Temapache,Héroes del Cuarenta y Siete (Otatal)
301600071,30,160,71,Veracruz de Ignacio de la Llave,Álamo Temapache,La Lima Tamatoco
301600073,30,160,73,Veracruz de Ignacio de la Llave,Álamo Temapache,Lomas de Vinazco
301600077,30,160,77,Veracruz de Ignacio de la Llave,Álamo Temapache,Manuel Almanza (Rancho Nuevo)
301600080,30,160,80,Veracruz de Ignacio de la Llave,Álamo Temapache,Mesón Molino
301600081,30,160,81,Veracruz de Ignacio de la Llave,Álamo Temapache,Milcahuales
301600095,30,160,95,Veracruz de Ignacio de la Llave,Álamo Temapache,Paso del Perro (La Pimienta)
301600098,30,160,98,Veracruz de Ignacio de la Llave,Álamo Temapache,La Piedra Encontrada (Florida)
301600110,30,160,110,Veracruz de Ignacio de la Llave,Álamo Temapache,La Reforma
301600112,30,160,112,Veracruz de Ignacio de la Llave,Álamo Temapache,Rodríguez Clara
301600140,30,160,140,Veracruz de Ignacio de la Llave,Álamo Temapache,Vara Alta
301600142,30,160,142,Veracruz de Ignacio de la Llave,Álamo Temapache,Venustiano Carranza
301600144,30,160,144,Veracruz de Ignacio de la Llave,Álamo Temapache,Villa Hermosa
301600162,30,160,162,Veracruz de Ignacio de la Llave,Álamo Temapache,El Manantial
301600165,30,160,165,Veracruz de Ignacio de la Llave,Álamo Temapache,General Lázaro Cárdenas
301600171,30,160,171,Veracruz de Ignacio de la Llave,Álamo Temapache,Úrsulo Galván II
301600174,30,160,174,Veracruz de Ignacio de la Llave,Álamo Temapache,General A. Tejeda y su A. Graciano Sánchez
301610092,30,161,92,Veracruz de Ignacio de la Llave,Tempoal,Loma del Gallo
301610134,30,161,134,Veracruz de Ignacio de la Llave,Tempoal,El Coyolito
301610289,30,161,289,Veracruz de Ignacio de la Llave,Tempoal,La Palma (Ejido la Palma)
301610785,30,161,785,Veracruz de Ignacio de la Llave,Tempoal,El Aguacate
